pos_id,pos_name,salary,org_id,place_id
2132,資訊工程師,"60,000 / 月",1671,1
2133,國貿業務,"26,000 / 月",1672,2
2134,軟體設設工程師,"22,000 / 月",1673,6
2135,專案經理,"40,000 / 月",1674,1
2136,實習生,150 / 日,1675,1
2137,行銷企劃助理,"28,000 / 月",1675,1
2138,業務人員,"32,000 / 月",1676,1
2139,國外業務人員,"35,000 / 月",1677,1
2140,人資管理,"50,000 / 月",1678,2
2141,國內業務主管,700 / 日,1679,6
2142,設計部儲備幹部,"60,000 / 月",1680,1
2143,諮詢師,"28,000 / 月",1681,1
2144,活動企劃工讀生,140 / 小時,1682,6
2145,INTERN,"22,000 / 月",1683,1
2146,機械工程師,"30,000 / 月",1684,6
2147,電商行銷企劃人員,"27,000 / 月",1685,2
2148,美編人員,"28,000 / 月",1686,8
2149,國小安親班老師,"22,000 / 月",1687,6
2150,禮儀專員,"27,000 / 月",1688,5
2151,研究助理,"39,000 / 月",1689,6
2152,設計師,"31,000 / 月",1690,1
2153,OP╱旅行社人員,"25,000 / 月",1691,1
2154,工讀生,127 / 小時,1692,1
2155,設計人員-文化工作者,"27,000 / 月",1693,1
2156,現場工作人員,"22,000 / 月",1694,5
2157,平面設計╱美編人員,90 / 小時,1695,6
2158,美編設計人員,"28,000 / 月",1695,6
2159,門市人員,"26,000 / 月",1696,6
2160,諮詢師,"35,000 / 月",1697,1
2161,助理,"28,000 / 月",1698,6
2162,藝術行政 實習生,"22,000 / 月",1699,1
2163,行銷,"45,000 / 月",1700,10
2164,UI/UX 設計師,"390,000 / 年",1701,1
2165,OP,"32,000 / 月",1702,1
2166,助理人員,"28,000 / 月",1703,6
2167,資訊助理人員,"30,000 / 月",1703,6
2168,資訊管理,"29,000 / 月",1703,6
2169,設計,"28,000 / 月",1703,6
2170,醫療器材研發工程師,"600,000 / 月",1704,6
2171,網頁設計助理,"22,000 / 月",1705,1
2172,網購客服,"24,000 / 月",1706,5
2173,工程師,"34,000 / 月",1707,2
2174,人事專員,"40,000 / 月",1708,1
2175,實習生,"30,000 / 月",1709,6
2176,行政工讀,140 / 小時,1710,1
2177,國外業務人員,"45,000 / 月",1711,1
2178,英文職員,"28,500 / 月",1712,5
2179,OP,"40,000 / 月",1712,5
2180,行銷企劃,"35,000 / 月",1713,1
2181,國內業務人員,"21,000 / 月",1714,5
2182,設計助理,"27,000 / 月",1715,5
2183,診所助理,"22,000 / 月",1716,9
2184,都一樣啦,"22,000 / 月",1717,1
2185,資深工程師,"95,000 / 月",1718,15
2186,會計,"25,000 / 月",1719,2
2187,英文老師(中師、導師),"40,000 / 月",1720,8
2188,前端工程師,"42,000 / 月",1721,1
2189,產品設計師,"34,000 / 月",1721,1
2190,倉管助理,"25,000 / 月",1722,2
2191,寵物美容助理,"22,000 / 月",1723,3
2192,研發,"80,000 / 月",1724,10
2193,總務人員,"30,000 / 月",1725,8
2194,專案企劃,"28,000 / 月",1726,1
2195,實習生,"8,000 / 月",1727,1
2196,平面設計╱美編人員,"25,000 / 月",1728,2
2197,室內設計助理/工務助理,"26,000 / 月",1729,10
2198,主科培訓教師,"38,000 / 月",1730,2
2199,儲備老師,"28,000 / 月",1730,2
2200,實習生,"22,000 / 月",1731,1
2201,門市人員,"24,000 / 月",1732,2
2202,電話行銷人員,"30,000 / 月",1733,4
2203,保全人員╱警衛,"32,400 / 月",1734,6
2204,行政主管,"40,000 / 月",1735,1
2205,工程師,"22,000 / 月",1736,6
2206,電商,"22,000 / 月",1737,1
2207,營銷專員,"34,000 / 月",1738,1
2208,藝術行政,"30,000 / 月",1739,1
2209,員工,"30,000 / 月",1740,1
2210,門市╱店員╱專櫃人員,"30,000 / 月",1740,1
2211,行政,"22,000 / 月",1741,1
2212,業務專員,"34,000 / 月",1742,8
2213,工讀生,140 / 日,1743,1
2214,企劃,"35,000 / 月",1744,1
2215,專案執行,"37,000 / 月",1745,1
2216,網路行銷企劃,"26,500 / 月",1746,5
2217,店員,"30,000 / 月",1747,1
2218,網頁設計師,"22,000 / 月",1748,2
2219,門市╱店員╱專櫃人員,133 / 小時,1749,15
2220,測試工程師,"27,000 / 月",1750,6
2221,倉庫管理,"25,000 / 月",1751,6
2222,社工,"33,000 / 月",1752,8
2223,工程師,"40,000 / 月",1753,4
2224,工務助理,"23,000 / 月",1754,6
2225,硬體工程師,"50,000 / 月",1755,1
2226,PDM,"22,000 / 月",1755,1
2227,門市,"25,000 / 月",1756,7
2228,實習,"22,000 / 月",1757,16
2229,美容店長,"40,000 / 月",1758,1
2230,程式設計師,"45,000 / 月",1759,6
2231,業務,"30,000 / 月",1760,14
2232,國外業務人員,"40,000 / 月",1761,1
2233,行銷企劃,"22,000 / 月",1762,1
2234,實習生,4 / 月,1763,1
2235,行銷企劃,"30,000 / 月",1764,8
2236,平面設計╱美編人員,"32,000 / 月",1765,6
2237,儲備幹部,"50,000 / 月",1766,1
2238,助理,"22,000 / 月",1767,2
2239,物管副工程師,"27,000 / 月",1768,6
2240,助理導師,130 / 小時,1769,1
2241,網拍訂單人員,"26,000 / 月",1770,2
2242,作業員,"25,000 / 月",1771,5
2243,實習生,"22,000 / 月",1772,1
2244,工程師,"55,000 / 月",1773,2
2245,設計,"35,000 / 月",1774,1
2246,行政人員,"25,500 / 月",1775,6
2247,軟體設計工程師,"70,000 / 月",1776,1
2248,執行班主任,"60,000 / 月",1777,1
2249,店員,"26,000 / 月",1778,1
2250,設計專案助理,"31,000 / 月",1779,6
2251,櫃員,"29,870 / 月",1780,6
2252,韌體工程師,"40,000 / 月",1781,6
2253,工讀生,"22,000 / 月",1782,4
2254,家教老師,"3,200 / 月",1783,8
2255,.,"22,000 / 月",1784,1
2256,企劃,"600,000 / 年",1785,1
2257,貿XX廣單位:專員,"34,000 / 月",1786,1
2258,專案助理,"35,000 / 月",1787,2
2259,視覺設計,"32,000 / 月",1788,1
2260,針織商品助理,"410,000 / 年",1789,1
2261,平面設計,"22,000 / 月",1790,1
2262,實習生,"15,000 / 月",1791,6
2263,店襄理,"26,500 / 月",1792,6
2264,線切割技術員,"40,000 / 月",1793,5
2265,樓層主管,"29,000 / 月",1794,1
2266,平面設計,"22,000 / 月",1795,4
2267,設計助理,120 / 小時,1796,6
2268,工讀,"1,200 / 日",1797,6
2269,道具學徒,"25,000 / 月",1798,16
2270,美術老師,70 / 小時,1799,1
2271,保險業務員,"30,000 / 月",1800,5
2272,軟體工程師,"40,000 / 月",1801,5
2273,軟體工程師,"55,000 / 月",1802,1
2274,工程師,"55,000 / 月",1802,1
2275,會計,"28,000 / 月",1803,1
2276,企業服務部開發組專員,"22,000 / 月",1804,1
2277,兼職英語教材編輯,"22,000 / 月",1805,1
2278,編輯,"35,000 / 月",1806,6
2279,編輯,"38,000 / 月",1807,1
2280,平面設計師,"28,000 / 月",1808,6
2281,行銷企劃人員,"30,000 / 月",1809,1
2282,副主任,"400,000 / 年",1810,1
2283,兼職假日,150 / 小時,1811,15
2284,美術設計,"32,000 / 月",1812,1
2285,門市人員,"25,000 / 月",1813,14
2286,國內業務人員,"40,000 / 月",1814,1
2287,業務,"35,000 / 月",1814,1
2288,訊號量測工程師,"310,000 / 月",1815,1
2289,操作員,"30,000 / 月",1816,2
2290,計時員工,140 / 小時,1817,23
2291,暑期實習,"22,000 / 月",1818,1
2292,上下料作業員,"23,000 / 月",1819,6
2293,(所有的職位),"22,000 / 月",1820,1
2294,經理,"1,200,000 / 年",1821,15
2295,影音企劃,"28,000 / 月",1822,5
2296,初階網頁設計師,"25,000 / 月",1823,1
2297,網頁美編,"22,000 / 月",1823,1
2298,初階網頁設計師,"25,000 / 月",1824,1
2299,平面/UI設計師,"35,000 / 月",1825,1
2300,研發工程師,"27,000 / 月",1826,5
2301,軟體工程師,"35,000 / 月",1827,1
2302,外務司機,"35,000 / 月",1828,2
2303,行政助理,"17,250 / 月",1829,5
2304,工程師,"48,833 / 月",1830,8
2305,PT,"22,000 / 月",1831,2
2306,3C產品測試與包裝員,"22,000 / 月",1832,6
2307,禮服設計助理,"29,000 / 月",1833,1
2308,監工實習,"12,000 / 月",1834,5
2309,CNC銑床技術員,"31,000 / 月",1835,6
2310,倉儲人員,"22,000 / 月",1836,1
2311,平面設計,"30,000 / 月",1837,1
2312,活動企劃,"25,000 / 月",1837,1
2313,行銷管理師,"32,000 / 月",1838,6
2314,研究助理,"36,050 / 月",1839,1
2315,約僱人員,"33,908 / 月",1840,1
2316,業務,"27,000 / 月",1841,6
2317,OP,"28,000 / 月",1842,1
2318,美術設計,"26,000 / 月",1843,8
2319,製程工程師,"42,000 / 月",1844,5
2320,廚務人員,"26,000 / 月",1845,5
2321,業務,"55,000 / 月",1846,1
2322,平面設計,"26,000 / 月",1847,1
2323,門市人員,"28,000 / 月",1848,1
2324,午班兼職,140 / 小時,1849,1
2325,日文手配OP,"28,000 / 月",1850,1
2326,設計師,"26,000 / 月",1851,4
2327,設計助理,"25,000 / 月",1851,4
2328,工讀生,120 / 小時,1852,1
2329,資安工程師,"30,000 / 月",1853,1
2330,工程師,"40,000 / 月",1854,2
2331,ANDROID軟體工程師,"53,000 / 月",1855,6
2332,景觀設計師(設計助理),"30,000 / 月",1856,1
2333,SOFTWARE ENGINEER,"22,000 / 月",1857,1
2334,教師,"30,000 / 月",1858,5
2335,社工人員,"30,000 / 月",1859,5
2336,設計師實習生,"22,000 / 月",1860,2
2337,平面設計╱美編人員,"30,000 / 月",1861,1
2338,內場,"22,000 / 月",1862,4
2339,資深設計,"28,000 / 月",1863,2
2340,國貿人員,"30,000 / 月",1864,5
2341,解題老師,144 / 小時,1865,1
2342,平面設計╱美編人員,"22,000 / 月",1866,4
2343,ENGINEER,"35,000 / 月",1867,6
2344,工程師,"22,000 / 月",1868,1
2345,全部,"22,000 / 月",1868,1
2346,開發部,"437,500 / 年",1869,1
2347,國內業務人員,"33,000 / 月",1870,1
2348,研究助理,"22,000 / 月",1871,4
2349,行銷助理,"18,000 / 月",1872,19
2350,秘書,"24,000 / 月",1873,2
2351,設計助理,"28,000 / 月",1874,6
2352,行政助理,"23,000 / 月",1875,1
2353,ＡＭ,"53,000 / 月",1876,1
2354,工程師,"31,000 / 月",1877,4
2355,車間,"21,000 / 月",1878,4
2356,數學老師,400 / 小時,1879,10
2357,平面設計,"28,000 / 月",1880,6
2358,業務助理,"26,000 / 月",1881,8
2359,理財專員,"34,000 / 月",1882,1
2360,正職,"33,000 / 月",1883,6
2361,外場主管,"35,000 / 月",1884,1
2362,機械加工技術人員,"35,000 / 月",1885,8
2363,事務員,"27,500 / 月",1886,1
2364,軟體測試工程,"35,000 / 月",1887,6
2365,餐飲服務生,"28,000 / 月",1888,1
2366,倉管人員,"30,000 / 月",1889,8
2367,系統工程師,"23,000 / 月",1890,2
2368,外勤電腦維護人員,"25,000 / 月",1891,2
2369,設計,"32,000 / 月",1892,15
2370,攝影助理,"17,000 / 月",1893,5
2371,作業員,"30,000 / 月",1894,14
2372,國外業務人員,"22,000 / 月",1895,6
2373,客服專員,"26,000 / 月",1896,6
2374,產品經理,"80,000 / 月",1897,1
2375,維修工程師,"26,000 / 月",1898,6
2376,店長,"60,000 / 月",1899,6
2377,行政,"31,000 / 月",1900,8
2378,管理部協理,"31,000 / 月",1901,5
2379,門市人員,106 / 小時,1902,1
2380,站長,"33,000 / 月",1903,1
2381,音樂老師,350 / 小時,1904,19
2382,專員,"35,000 / 月",1905,1
2383,計畫助理,"33,000 / 月",1906,19
2384,大貨車及其他類司機,"42,000 / 月",1907,5
2385,技術人員,"390,000 / 年",1908,2
2386,辦公室人員,"25,000 / 月",1909,14
2387,英文專員,"24,000 / 月",1910,5
2388,業務助理,"28,000 / 月",1911,5
2389,程式設計師,"33,000 / 月",1912,1
2390,PT工讀生,126 / 小時,1913,1
2391,國內業務人員,"35,000 / 月",1914,6
2392,門市人員,"25,000 / 月",1915,7
2393,網頁設計師,"36,000 / 月",1916,1
2394,美編,"24,000 / 月",1917,6
2395,行政助理,125 / 小時,1918,1
2396,店長,"50,000 / 月",1919,3
2397,機構工程師,"55,000 / 月",1920,11
2398,行政櫃台,"27,000 / 月",1921,10
2399,法務人員,"35,000 / 月",1922,2
2400,財務副理,"55,000 / 月",1923,1
2401,數位IC設計工程師,"65,000 / 月",1924,15
2402,司機,"45,000 / 月",1925,8
2403,資深專員,"1,100,000 / 年",1926,1
2404,外場服務生,95 / 小時,1927,16
2405,業代,"36,000 / 月",1928,6
2406,門市人員,133 / 小時,1929,5
2407,店經理,"40,000 / 月",1930,2
2408,光學工程師,"70,000 / 月",1931,8
2409,人資經理,"60,000 / 月",1932,6
2410,行政,"22,000 / 月",1933,4
2411,平面設計╱美編人員,"40,000 / 月",1934,1
2412,MIS╱網管主管,"43,000 / 月",1935,6
2413,廚房助理,"9,000 / 月",1936,11
2414,網頁設計美編,"26,000 / 月",1937,1
2415,製程實習生,"35,000 / 月",1938,6
2416,護理師及護士,"40,000 / 月",1939,6
2417,後加工人員,"32,000 / 月",1940,2
2418,外場服務員,"35,000 / 月",1941,5
2419,儲備幹部,"31,000 / 月",1942,1
2420,學生,"22,000 / 月",1943,1
2421,正職,"28,000 / 月",1944,2
2422,專案執行,"47,000 / 月",1945,1
2423,軟體工程師,"31,600 / 月",1946,1
2424,業務襄理,"30,000 / 月",1947,1
2425,國貿人員,"30,000 / 月",1948,17
2426,門市,"22,000 / 月",1949,6
2427,助理,"28,000 / 月",1950,5
2428,副工程師,"30,000 / 月",1951,1
2429,船務,"35,000 / 月",1952,6
2430,行政人員,"25,000 / 月",1953,1
2431,行政櫃檯,"22,000 / 月",1954,4
2432,DESIGNER,"32,000 / 月",1955,1
2433,網路客服(諮詢),"30,000 / 月",1956,1
2434,G.O,"22,000 / 月",1957,1
2435,文案企劃,"40,000 / 月",1958,1
2436,會計,"22,000 / 月",1959,2
2437,PM,"30,000 / 月",1960,6
2438,經理,"22,000 / 月",1961,1
2439,股東會工讀生,"23,000 / 月",1962,1
2440,門市╱店員╱專櫃人員,133 / 小時,1963,5
2441,櫃檯接待員,"26,000 / 月",1964,8
2442,專員,"22,000 / 月",1965,1
2443,節目助理,"26,000 / 月",1966,1
2444,網路工程師,"35,000 / 月",1967,1
2445,廣告文案╱企劃,"32,000 / 月",1968,1
2446,採購專員,"33,000 / 月",1969,8
2447,實習生,108 / 小時,1970,6
2448,營業員,"27,000 / 月",1971,5
2449,專櫃人員,"27,000 / 月",1972,15
2450,工讀,"20,000 / 月",1973,8
2451,打雜,"3,000 / 月",1974,19
2452,主辦會計,"52,000 / 月",1975,1
2453,工業設計,"28,000 / 月",1976,1
2454,組員,"35,000 / 月",1977,5
2455,船務人員,"37,000 / 月",1978,1
2456,漫畫美術編輯,"32,000 / 月",1979,1
2457,美術編輯,"28,500 / 月",1980,1
2458,作業員,"23,000 / 月",1981,8
2459,員工,"22,000 / 月",1981,8
2460,印前製作╱印刷技術人員,"22,000 / 月",1982,2
2461,網頁設計,"28,000 / 月",1983,2
2462,小嫩嫩專員,"22,000 / 月",1984,1
2463,業務,"37,000 / 月",1985,2
2464,員工,"25,500 / 月",1986,2
2465,美工設計,"26,500 / 月",1987,5
2466,無,"30,000 / 月",1988,6
2467,美妝影片剪接後製 專員,133 / 小時,1989,6
2468,研發助理工程師,"40,000 / 月",1990,16
2469,店員,"25,200 / 月",1991,4
2470,平面設計,"30,000 / 月",1992,1
2471,生命禮儀師,"25,000 / 月",1993,6
2472,工讀生,130 / 小時,1994,1
2473,美工,"22,000 / 月",1995,5
2474,生態調查人員,"35,000 / 月",1996,2
2475,工程師,"35,000 / 月",1997,6
2476,行政人員,"25,000 / 月",1998,1
2477,視覺設計師,"35,000 / 月",1999,1
2478,不方便說,"40,000 / 月",2000,1
2479,OP,"27,000 / 月",2001,1
2480,編輯,"26,000 / 月",2002,1
2481,產品工程師,"34,000 / 月",2003,2
2482,作業員,"22,000 / 月",2004,5
2483,程式,"22,000 / 月",2005,1
2484,PLANNER,"22,000 / 月",2005,1
2485,創意,"22,000 / 月",2005,1
2486,招商處企劃專員,"500,000 / 年",2006,1
2487,工程師,"22,000 / 月",2007,1
2488,就業服務員,"31,930 / 月",2008,19
